id_referensi,kategori,nama_perusahaan,kota,alamat,jenis_ausbildung,spesialisasi,tahun_mulai,bulan_mulai,gaji,skor_kelengkapan,tipe_website,email_bewerbung,link_bewerbung,cara_apply,kontak_hr,link_arbeitsagentur,ringkasan,butuh_manual,status_lamaran,prioritas,deskripsi,persyaratan,tanggal_scrape
AZDE-11655620,azubi_de_fi,Südwestrundfunk,Stuttgart,Neckarstraße 230 70190 Stuttgart DE,Ausbildung | Fachinformatiker / Fachinformatikerin Anwendungsentwicklung (w/m/d),ae,,,"Die aktuelle monatliche Ausbildungsvergütung beträgt im ersten Lehrjahr 1.307 €, im zweiten Lehrjahr 1.370 € und im dritten Lehrjahr 1.428 €.
Onboarding: „Herzlich willkommen“ nehmen wir wörtlich. Um deinen Einstieg beim SWR so angenehm wie möglich zu gestalten, laden wir dich auf eine mehrtägige Onboarding-Veranstaltung ein. Dort lernst du das notwendige Handwerkszeug für deinen optimalen Einstieg und hast die Möglichkeit, erste Kontakte beim SWR zu knüpfen und alles über den SWR als Arbeitgeber zu erfahren. Unser Paten- und Mentoren-Programm ermöglicht dir eine bestmögliche Unterstützung während deiner gesamten Ausbildungszeit.
Urlaub und Arbeitszeit: Im SWR arbeiten wir 39 Stunden in der Woche - mit der Möglichkeit von Gleitzeit. Dafür bekommst du 31 Tage Urlaub im Jahr. Für die Vorbereitung deiner Abschlussprüfung erhältst du zudem noch 10 Prüfungsfreistellungstage extra.
Vergünstigtes Jobticket: Als öffentlich-rechtliche Rundfunkanstalt tragen wir eine besondere Verantwortung – auch in Bezug auf unsere Umwelt. Deshalb bieten wir dir attraktive Mobilitätsmaßnahmen an. Dazu zählt beispielsweise ein vergünstigtes Jobticket für die Nutzung öffentlicher Verkehrsmittel an den drei Hauptstandorten Baden-Baden, Mainz und Stuttgart.",67,empty,,https://www.azubi.de/ausbildungsplatz/11655620-p-fachinformatiker-fachinformatikerin-anwendungsentwicklung-w-m-d/apply,portal,"Onboarding: „Herzlich willkommen“ nehmen wir wörtlich. Um deinen Einstieg beim SWR so angenehm wie möglich zu gestalten, laden wir dich auf eine mehrtägige Onboarding-Veranstaltung ein. Dort lernst du das notwendige Handwerkszeug für deinen optimalen Einstieg und hast die Möglichkeit, erste Kontakte beim SWR zu knüpfen und alles über den SWR als Arbeitgeber zu erfahren. Unser Paten- und Mentoren-Programm ermöglicht dir eine bestmögliche Unterstützung während deiner gesamten Ausbildungszeit.
Urlaub und Arbeitszeit: Im SWR arbeiten wir 39 Stunden in der Woche - mit der Möglichkeit von Gleitzeit. Dafür bekommst du 31 Tage Urlaub im Jahr. Für die Vorbereitung deiner Abschlussprüfung erhältst du zudem noch 10 Prüfungsfreistellungstage extra.
Vergünstigtes Jobticket: Als öffentlich-rechtliche Rundfunkanstalt tragen wir eine besondere Verantwortung – auch in Bezug auf unsere Umwelt. Deshalb bieten wir dir attraktive Mobilitätsmaßnahmen an. Dazu zählt beispielsweise ein vergünstigtes Jobticket für die Nutzung öffentlicher Verkehrsmittel an den drei Hauptstandorten Baden-Baden, Mainz und Stuttgart.
Vergünstigungen in den Kantinen: Da wir wissen, dass besonders in den heutigen Zeiten das Geld oft knapp ist, bieten wir unseren jungen Lernenden faire Rabatte in unseren Kantinen an den Hauptstandorten Baden-Baden, Mainz und Stuttgart an.
Fort- und Weiterbildung: Parallel zum Betrieb besuchst du ca. alle sechs Wochen für zwei Wochen die Berufsschule. Moderne Lernplattformen, Schulungen und Workshops begleiten dich in deiner individuellen Ausbildung.
Weiterbeschäftigungsgarantie: Das Beste kommt zum Schluss: Nach erfolgreich bestandener Abschlussprüfung gibt es - gemäß der Regelung im Tarifvertrag für Auszubildende - eine Weiterbeschäftigungsgarantie von 12 Monaten, in denen du dich weiter spezialisieren kannst.",,Südwestrundfunk | Ausbildung | Fachinformatiker / Fachinformatikerin Anwendungsentwicklung (w/m/d) | Stuttgart,tidak,belum,sedang,"Fachinformatiker / Fachinformatikerin Anwendungsentwicklung (w/m/d)

📣 Das erwartet dich während deiner Ausbildung
- Umgang mit unterschiedlichen Programmiersprachen, Entwicklungsumgebungen und agilen Arbeitsmethoden
- Einblick in die Audio- und Videoproduktion
- Vielfältige Teams sowie spannende und praxisnahe Projekte
- Berücksichtigung deiner individuellen Interessen im Ausbildungsplan
- Ein Laptop, den du auch für die Berufsschule und privat nutzen kannst
- Innovative Themen für deine IHK-Abschlussarbeit
✔️ Das bringst du schon mit
- Du bist IT-begeistert und hast Interesse an komplexen Aufgabenstellungen sowie Freude an Problemlösungen
- Erste Programmiererfahrungen
- Spaß am Umgang mit digitalen Medien
- Freude sowohl an selbständigem Arbeiten als auch an Teamarbeit
- Du bist vielfältig interessiert, offen und kommunikativ
- Einen guten bis sehr guten Abschluss der mittleren Reife oder einen höheren Schulabschluss inkl. gutem Ausdrucksvermögen in Wort und Schrift (Deutsch und Englisch)
Benefits

Einleitung
Du möchtest für die einzigartigen Abläufe in einem großen Medienunternehmen passgenaue Software programmieren, betreuen und weiterentwickeln? Dein Verständnis für mediale Produktionsabläufe vom Redaktionsarbeitsplatz über Datenbereitstellung bis zur Ausspielung von verschiedenen Formaten bringt uns weiter? Dann kommt hier deine Chance – bewirb dich auf eine Ausbildung als Fachinformatiker*in, Fachrichtung Anwendungsentwicklung und werde Teil unseres Teams!

Ausbildungsvergütung: Die aktuelle monatliche Ausbildungsvergütung beträgt im ersten Lehrjahr 1.307 €, im zweiten Lehrjahr 1.370 € und im dritten Lehrjahr 1.428 €.","Einleitung
Du möchtest für die einzigartigen Abläufe in einem großen Medienunternehmen passgenaue Software programmieren, betreuen und weiterentwickeln? Dein Verständnis für mediale Produktionsabläufe vom Redaktionsarbeitsplatz über Datenbereitstellung bis zur Ausspielung von verschiedenen Formaten bringt uns weiter? Dann kommt hier deine Chance – bewirb dich auf eine Ausbildung als Fachinformatiker*in, Fachrichtung Anwendungsentwicklung und werde Teil unseres Teams!",2026-06-13T10:37:33.664598+00:00
AD-f79233e4-cd50-4520-baba-c79de985150e,ausbildung_de_ae,Südwestrundfunk Anstalt des öffentlichen Rechts,Stuttgart,Stuttgart Baden-Württemberg,Ausbildung | Fachinformatiker / Fachinformatikerin Anwendungsentwicklung (w/m/d),ae,,,"1. Jahr: 1307 €
2. Jahr: 1370 €
3. Jahr: 1428 €",67,company,,https://www.swr.de/unternehmen/karriere/schueler/fachinformatiker-anwendungsentwicklung-102.html,portal,,,Südwestrundfunk Anstalt des öffentlichen Rechts | Ausbildung | Fachinformatiker / Fachinformatikerin Anwendungsentwicklung (w/m/d) | Stuttgart,tidak,belum,sedang,"Ausbildung Fachinformatiker / Fachinformatikerin Anwendungsentwicklung (w/m/d)

📣 DAS ERWARTET DICH WÄHREND DEINER AUSBILDUNG
- Umgang mit unterschiedlichen Programmiersprachen, Entwicklungsumgebungen und agilen Arbeitsmethoden
- Einblick in die Audio- und Videoproduktion
- Du wirst Teil vielfältiger Teams und begleitest spannende und praxisnahe Projekte von der Planung bis hin zur Durchführung.
- Im Ausbildungsplan berücksichtigen wir deine individuellen Interessen.
- Ein Laptop, den du auch für die Berufsschule und privat nutzen kannst.
- Innovative Themen für deine IHK-Abschlussarbeit.
✔️ DAS BRINGST DU SCHON MIT
- Du bist IT-begeistert und hast Interesse an komplexen Aufgabenstellungen sowie Freude an Problemlösungen.
- Erste Programmiererfahrungen
- Spaß am Umgang mit digitalen Medien
- Freude sowohl an selbständigem Arbeiten als auch an Teamarbeit
- Du bist vielfältig interessiert, offen und kommunikativ.
- Einen guten bis sehr guten Abschluss der mittleren Reife oder einen höheren Schulabschluss inkl. gutem Ausdrucksvermögen (in Wort und Schrift)
🎉 DEINE BENEFITS
Neben einer umfassenden Ausbildung in einem multimedialen Unternehmen profitierst du bei uns von zahlreichen Benefits:
Ausbildungsvergütung: Beim SWR ist die Ausbildungsvergütung für alle Ausbildungsberufe gleich hoch. Aktuell (12/2024) liegt sie monatlich bei 1.307 € im ersten Ausbildungsjahr, bei 1.370 € im zweiten und bei 1.428 € im dritten Ausbildungsjahr.
Onboarding: „Herzlich willkommen“ nehmen wir wörtlich. Um deinen Einstieg beim SWR so angenehm wie möglich zu gestalten, laden wir dich auf eine mehrtägige Onboarding-Veranstaltung ein. Dort lernst du das notwendige Handwerkszeug für deinen optimalen Einstieg und hast die Möglichkeit, erste Kontakte beim SWR zu knüpfen und alles über den SWR als Arbeitgeber zu erfahren.
Urlaub und Arbeitszeit: Im SWR arbeiten wir 39 Stunden in der Woche. Dafür bekommst du 31 Tage Urlaub im Jahr. Für die Vorbereitung deiner Abschlussprüfung erhältst du zudem noch 10 Prüfungsfreistellungstage extra.
Vergünstigtes Jobticket: Als öffentlich-rechtliche Rundfunkanstalt tragen wir eine besondere Verantwortung – auch in Bezug auf unsere Umwelt. Deshalb bieten wir dir attraktive Mobilitätsmaßnahmen an. Dazu zählt beispielsweise ein vergünstigtes Jobticket für die Nutzung öffentlicher Verkehrsmittel an den drei Hauptstandorten Baden-Baden, Mainz und Stuttgart.
Vergünstigungen in der Kantine: Da wir wissen, dass besonders in den heutigen Zeiten das Geld oft knapp ist, bieten wir unseren jungen Lernenden faire Rabatte in unseren Kantinen an den Hauptstandorten Baden-Baden, Mainz und Stuttgart an.
Fort- und Weiterbildungen: Neben dem Betrieb besuchst du im Blockunterricht die Berufsschule. Zusätzlich kannst Du im SWR noch an verschiedenen Workshops und Seminaren teilnehmen.
Weiterbeschäftigungsgarantie: Das Beste kommt zum Schluss: Nach erfolgreich bestandener Abschlussprüfung gibt es - gemäß der Regelung im Tarifvertrag für Auszubildende - eine Weiterbeschäftigungsgarantie von 12 Monaten, in denen du dich weiter spezialisieren kannst.
Warum der SWR?
""Ich mache meine Ausbildung beim SWR, weil der SWR eine spannende Umgebung bietet, bei der ich jeden Tag mit anderen und von anderen lernen kann und wir so gemeinsam etwas bewegen.""
Joëlle Schlenker, Ausbildung zur Fachinformatikerin der Fachrichtung Anwendungsentwicklung

Mittlere Reife",Mittlere Reife,2026-06-11T11:22:47.255954+00:00
10000-1203175431-S,fachinformatiker_ae_2026,von Affenfels GmbH,Stuttgart,"Kronenstr. 40, 70174 Stuttgart",Ausbildung | Fachinformatiker/in - Anwendungsentwicklung,ae,2026,9,,67,ba_portal,,https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203175431-S,ba_portal,,https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203175431-S,von Affenfels GmbH | Ausbildung | Fachinformatiker/in - Anwendungsentwicklung | Stuttgart,ya,belum,rendah,"Wie tickt eine Agentur die von affenfels heisst?

Wir sind konservativer, als Sie vielleicht auf den ersten Blick vermuten.

Unsere rund 50 Mitarbeiter sind hochqualifizierte Fachleute und können den Löwenanteil aller Online-Features inhouse abbilden.
Wir leben Internet.
Wir müssten lügen, wenn wir behaupten würden, dass unsere Technik-Freaks neue Technologien nicht lieben.
Kreative Lösungen liegen unseren Mitarbeitern im Blut und am Herzen.

**Zum 01.09.2026 oder früher** vergeben wir zwei Ausbildungsplätze zum/zur Fachinformatiker/in mit Fachrichtung Anwendungsentwicklung.

Unsere Anforderungen an Sie:

- Es gibt keine Vorgabe den Schulabschluss betreffend
- Ihre Affinität zur Softwareentwicklung
- Vorkenntnisse im Programmieren sind unbedingt erforderlich

Kreative Köpfe, Studienabbrecher und Wechsler sind bei uns jederzeit willkommen.

Unser Unternehmen und diese Ausbildung interessieren Sie?
Wir freuen uns auf Ihre Bewerbung.

Weitere Informationen finden Sie auf unserer Homepage www.vonaffenfels.de","Unsere Anforderungen an Sie:
- Es gibt keine Vorgabe den Schulabschluss betreffend
- Ihre Affinität zur Softwareentwicklung
- Vorkenntnisse im Programmieren sind unbedingt erforderlich",2026-06-11T08:14:22.010625+00:00
STEP-13244177,stepstone_de_ae,Agentur Anmut GmbH,Stuttgart,Stuttgart Stuttgart,Ausbildung | Fachinformatiker für Anwendungsentwicklung (m/w/d),ae,,,,60,empty,,https://twitter.com/stepstone_de,portal,Kontakt,,Agentur Anmut GmbH | Ausbildung | Fachinformatiker für Anwendungsentwicklung (m/w/d) | Stuttgart,tidak,belum,sedang,"Ausbildung Fachinformatiker für Anwendungsentwicklung (m/w/d)

Aufgaben
• Anlegen von Datenbanken
• Domainverwaltung & SSL
• Programmieren mit HTML, CSS, PHP & jQuery
• Installation sowie Konfiguration von CMS-Systemen
• Update und Integration von Erweiterungen in CMS
• Nutzen von GitHub und weiteren WebDev-Tools
Qualifikation
• gute Deutschkenntnisse
• mindestens mittlere Reife
• Kenntnisse in Programmiersprachen wünschenswert
• Spaß am Coden und Konfigurieren
• Erfahrung im Bereich neue Medien

Benefits
• einen sicheren Arbeitsplatz mit Übernahmechancen
• zentrale Lage im Herzen Stuttgarts
• flache Hierarchien und kurze Entscheidungswege
• interessante und anspruchsvolle Projekte bei namhaften Kunden
• faire Bezahlung und Entwicklungsperspektiven
• Team-Events, kostenlose Getränke und Homeoffice",,2026-06-12T20:03:30.905373+00:00
AZUB-b52b83b2,azubiyo_de_ae,Azubiyo,Stuttgart,Sigmaringer Str. 111 70567 Stuttgart Baden-Württemberg,Ausbildung | zum Fachinformatiker (m/w/i) Anwendungsentwicklung 2026,ae,,,"1.000 €, 1.100 €, 1.200 €",60,empty,,https://www.azubiyo.de/stellenanzeigen/B52B83B2/bewerben/,portal,,,Azubiyo | Ausbildung | zum Fachinformatiker (m/w/i) Anwendungsentwicklung 2026 | Stuttgart,tidak,belum,sedang,"Ausbildung zum Fachinformatiker (m/w/i) Anwendungsentwicklung 2026

Darauf kannst Du Dich freuen
» Dein Arbeitsplatz hat eine zentrale Lage und ist mit den Öffis gut erreichbar
» Du hast 30 Tage Urlaub und Dresscode - welcher Dresscode?
» Obst, Kaffee, Tee und Softdrinks bekommst Du zum Nulltarif
Wir freuen uns darauf, Dich kennenzulernen!",,2026-06-12T09:52:37.625719+00:00
INDEED-ad4c5fb3b9f73377,indeed_de_ae,DATAX AG Unternehmensberatung,Stuttgart,Stuttgart BW,Ausbildung | Fachinformatiker für Anwendungsentwicklung (m/w/d),ae,,,Berufsausbildung,60,empty,,https://www.hiringlab.org/de/,portal,,,DATAX AG Unternehmensberatung | Ausbildung | Fachinformatiker für Anwendungsentwicklung (m/w/d) | Stuttgart,tidak,belum,sedang,"Fachinformatiker für Anwendungsentwicklung (m/w/d)

Persönliche Anforderungen:
Teamkompetenz und Kommunikationsstärke
Deutsch und Englisch in Wort und Schrift
Freude daran, sich in unterschiedliche Anwendungsbereiche einzudenken
Eigeninitiative, Begeisterungsfähigkeit, zielgerichtete Arbeitsweise

Wir bieten Ihnen:
eine abwechslungsreiche Tätigkeit
eine leistungsorientierte Vergütung
immer wieder neue Herausforderungen
ein gutes Arbeitsumfeld in einem ausgezeichneten Team
Ausbildungsdauer: 3 Jahre
Interessiert?
Dann freuen wir uns auf Ihre aussagekräftige Bewerbung, die Sie bitte an Christian Hirzel richten.
Christian Hirzel Vorstandsvorsitzender
Telefon
0711 47 667 - 26
E-Mail
bewerbung@datax-ag\.de","Persönliche Anforderungen:
Teamkompetenz und Kommunikationsstärke
Deutsch und Englisch in Wort und Schrift
Freude daran, sich in unterschiedliche Anwendungsbereiche einzudenken
Eigeninitiative, Begeisterungsfähigkeit, zielgerichtete Arbeitsweise",2026-06-13T10:54:52.765066+00:00
INDEED-bba13a0b392c9899,indeed_de_ae,Rau Systemberatung GmbH,Stuttgart,Stuttgart BW,Ausbildung | 2026 Fachinformatiker / -in für Anwendungsentwicklung (w/m/d),ae,,,Berufsausbildung,60,empty,ausbildung@rausys.de,https://www.hiringlab.org/de/,email,,,Rau Systemberatung GmbH | Ausbildung | 2026 Fachinformatiker / -in für Anwendungsentwicklung (w/m/d) | Stuttgart,tidak,belum,tinggi,"Ausbildung 2026 Fachinformatiker / -in für Anwendungsentwicklung (w/m/d)

Aufgabenbereich
IT-Beratung und -Support im Geschäftskunden-Bereich (B2B)
Programmierung interner und externer Applikationen mit Python, Django, CSS/HTML und PowerShell / Bash
Rollout und Konfiguration Container und virtueller Maschinen (CI/CD)
Projektplanung und Umsetzung mit aktuellen Technologien
Administration von Datenbanken und Laufzeitumgebungen
Je nach persönlicher Präferenz Linux-Systemadministration
Projekt- und Servicemanagement

Qualifikationsprofil
Abitur, Fachabitur oder guter Realschulabschluss mit technischem Berufskolleg
IT-Affinität
Strukturiertes und analytisches Denkvermögen
Kommunikations- und Teamfähigkeit
Schnelle Auffassungsgabe
Gute Mathematik- und Englischkenntnisse
Führerschein Klasse B
RAUSYS Vorteile
Fachlich kompetenter Start ins Berufsleben
Kontinuierliche Weiterbildung und Förderung
Einsatz neuster Technologien
Offene Kommunikation und flache Hierarchien
Junges, dynamisches Team
Fitnessangebot und VVS-SSB Firmenabo
Ausbildungsdetails
Ausbildungsdauer: 3 Jahre regulär – 2,5 Jahre bei Verkürzung
Ausbildungsbeginn: Herbst 2026
Ausbildungsorte: RAUSYS und it.schule Stuttgart
vor Beginn der Ausbildung begrüßen wir Sie zu einem 3 tägigen Schnupperpraktikum
Stand: Juni 2026
Jetzt bewerben und Teil von RAUSYS werden
Bei technischen Fragen und falls Sie nicht spätestens 30 Minuten nach Einsendung Ihrer Bewerbung eine Bestätigungsemail erhalten, bitten wir Sie, sich an uns zu wenden (E-Mail: ausbildung@rausys.de).","Qualifikationsprofil
Abitur, Fachabitur oder guter Realschulabschluss mit technischem Berufskolleg
IT-Affinität
Strukturiertes und analytisches Denkvermögen
Kommunikations- und Teamfähigkeit
Schnelle Auffassungsgabe
Gute Mathematik- und Englischkenntnisse
Führerschein Klasse B
RAUSYS Vorteile
Fachlich kompetenter Start ins Berufsleben
Kontinuierliche Weiterbildung und Förderung
Einsatz neuster Technologien
Offene Kommunikation und flache Hierarchien
Junges, dynamisches Team
Fitnessangebot und VVS-SSB Firmenabo
Ausbildungsdetails
Ausbildungsdauer: 3 Jahre regulär – 2,5 Jahre bei Verkürzung
Ausbildungsbeginn: Herbst 2026
Ausbildungsorte: RAUSYS und it.schule Stuttgart
vor Beginn der Ausbildung begrüßen wir Sie zu einem 3 tägigen Schnupperpraktikum
Stand: Juni 2026
Jetzt bewerben und Teil von RAUSYS werden
Bei technischen Fragen und falls Sie nicht spätestens 30 Minuten nach Einsendung Ihrer Bewerbung eine Bestätigungsemail erhalten, bitten wir Sie, sich an uns zu wenden (E-Mail: ausbildung@rausys.de).",2026-06-13T10:54:20.095771+00:00
INDEED-3cbbccefa39391f6,indeed_de_ae,The Quality Group GmbH (TQG),Stuttgart,Stuttgart BW,Ausbildung | Auszubildende/n Anwendungsentwicklung / Fachinformatiker (m/w/d),ae,,,Berufsausbildung,60,empty,bewerbung@tqg.de,https://www.hiringlab.org/de/,email,,,The Quality Group GmbH (TQG) | Ausbildung | Auszubildende/n Anwendungsentwicklung / Fachinformatiker (m/w/d) | Stuttgart,tidak,belum,tinggi,Auszubildende/n Anwendungsentwicklung / Fachinformatiker (m/w/d),,2026-06-13T10:54:33.125542+00:00
STEP-14010999,stepstone_de_ae,AFI Solutions GmbH,Stuttgart,Stuttgart Stuttgart,Ausbildung | zum Fachinformatiker (m/w/i) Anwendungsentwicklung 2026,ae,,,,53,empty,,https://twitter.com/stepstone_de,portal,"Kontakt
Wir freuen uns darauf, Dich kennenzulernen!",,AFI Solutions GmbH | Ausbildung | zum Fachinformatiker (m/w/i) Anwendungsentwicklung 2026 | Stuttgart,tidak,belum,sedang,"Ausbildung zum Fachinformatiker (m/w/i) Anwendungsentwicklung 2026

Darauf kannst Du Dich freuen
» Dein Arbeitsplatz hat eine zentrale Lage und ist mit den Öffis gut erreichbar
» Du hast 30 Tage Urlaub und Dresscode - welcher Dresscode?
» Obst, Kaffee, Tee und Softdrinks bekommst Du zum Nulltarif",,2026-06-12T20:31:50.812794+00:00
INDEED-ba3c1e9a07d25a17,indeed_de_ae,ANDREAS STIHL AG & Co. KG,Stuttgart,Stuttgart BW,Ausbildung | als Fachinformatiker für Anwendungsentwicklung (w/m/d) 2027,ae,2027,9,"1.303,50 € – 1.377,50 € pro Monat - Berufsausbildung",53,empty,,https://www.hiringlab.org/de/,portal,,,ANDREAS STIHL AG & Co. KG | Ausbildung | als Fachinformatiker für Anwendungsentwicklung (w/m/d) 2027 | Stuttgart,tidak,belum,sedang,"Ausbildung als Fachinformatiker für Anwendungsentwicklung (w/m/d) 2027

Das bringst du mit
Schwerpunkte in Mathematik, Naturwissenschaften, Deutsch und Englisch
Gute mittlere Reife oder höherwertiger Schulabschluss
Interesse für Technik und EDV
Logisch-analytisches Denkvermögen und Kommunikationsfähigkeit
Weitere Details zur Stelle
Startdatum: 10.09.2027
Gehalt/Monat:
1. Jahr: 1.303,50 €
2. Jahr: 1.377,50 €
3. Jahr: 1.488,50 €
Wenn Du ein Schülerpraktikum bei uns gemacht hast, freuen wir uns, wenn Du Deiner Bewerbung die entsprechende Bescheinigung beilegst und uns kurz mitteilst, in welchem Bereich und wann das Praktikum stattgefunden hat.
Natürlich ist das keine Voraussetzung – auch ohne ein Schülerpraktikum hast Du die gleichen Chancen!
:Wir freuen uns auf die Bewerbung:","Das bringst du mit
Schwerpunkte in Mathematik, Naturwissenschaften, Deutsch und Englisch
Gute mittlere Reife oder höherwertiger Schulabschluss
Interesse für Technik und EDV
Logisch-analytisches Denkvermögen und Kommunikationsfähigkeit
Weitere Details zur Stelle
Startdatum: 10.09.2027
Gehalt/Monat:
1. Jahr: 1.303,50 €
2. Jahr: 1.377,50 €
3. Jahr: 1.488,50 €
Wenn Du ein Schülerpraktikum bei uns gemacht hast, freuen wir uns, wenn Du Deiner Bewerbung die entsprechende Bescheinigung beilegst und uns kurz mitteilst, in welchem Bereich und wann das Praktikum stattgefunden hat.
Natürlich ist das keine Voraussetzung – auch ohne ein Schülerpraktikum hast Du die gleichen Chancen!
:Wir freuen uns auf die Bewerbung:",2026-06-13T10:44:01.483608+00:00
AZUB-1gg1g1g7,azubiyo_de_ae,Azubiyo,Stuttgart,Naststraße 11 70376 Stuttgart Baden-Württemberg,Ausbildung | Fachinformatiker/in,ae,,,,53,empty,,https://www.azubiyo.de/stellenanzeigen/1GG1G1G7/bewerben/,portal,,,Azubiyo | Ausbildung | Fachinformatiker/in | Stuttgart,tidak,belum,sedang,"Fachinformatiker/in

Das bringst du mit
Zugangs­vor­aus­set­zung ist min­des­tens der Mitt­lere Bil­dungs­ab­schluss. Opti­mal wäre es, wenn du schon bereits Com­pu­ter- und Eng­lisch­kennt­nisse mit­bringst. Zusätz­lich sind abs­trak­tes und logi­sches Den­ken wün­schens­wert.
Inves­ti­tion in deine Zukunft
Die gebüh­ren­pflich­tige Aus­bil­dung ist eine sinnvolle Inves­ti­tion in deine Zukunft. Wir unterstützen dich dabei, per­sön­li­che Kom­pe­ten­zen zu ent­wi­ckeln, um deine Kar­riere als Fach­in­for­ma­ti­ker/in erfolg­reich zu star­ten.","Das bringst du mit
Zugangs­vor­aus­set­zung ist min­des­tens der Mitt­lere Bil­dungs­ab­schluss. Opti­mal wäre es, wenn du schon bereits Com­pu­ter- und Eng­lisch­kennt­nisse mit­bringst. Zusätz­lich sind abs­trak­tes und logi­sches Den­ken wün­schens­wert.
Inves­ti­tion in deine Zukunft
Die gebüh­ren­pflich­tige Aus­bil­dung ist eine sinnvolle Inves­ti­tion in deine Zukunft. Wir unterstützen dich dabei, per­sön­li­che Kom­pe­ten­zen zu ent­wi­ckeln, um deine Kar­riere als Fach­in­for­ma­ti­ker/in erfolg­reich zu star­ten.",2026-06-12T09:54:13.296229+00:00
STEP-14107734,stepstone_de_ae,Coperion GmbH,Stuttgart,Stuttgart Stuttgart,Ausbildung | zum Fachinformatiker (m/w/d) - Anwendungsentwicklung,ae,,,,53,empty,,https://twitter.com/stepstone_de,portal,,,Coperion GmbH | Ausbildung | zum Fachinformatiker (m/w/d) - Anwendungsentwicklung | Stuttgart,tidak,belum,sedang,"Ausbildung zum Fachinformatiker (m/w/d) - Anwendungsentwicklung

Deine Aufgaben
Du entwickelst und programmierst Software nach Anwendungswünschen, dabei achtest du auf Funktionalität, Nutzerfreundlichkeit und Bedienbarkeit der zukünftigen Software
Du passt bestehende Software an, wartest und erweiterst sie regelmäßig mit neuen Funktionen und Sicherheitsupdates
Du lernst verschiedene Programmiersprachen und wirst bei neuen Programmierkenntnissen immer auf dem neusten Stand sein
In spannenden Projekten lernst du deine Aufgaben noch besser kennen und erweiterst deine Praxiserfahrung
Das erwarten wir von dir
Ein Realschulabschluss oder Fachhochschulreife mit guten Noten in Mathematik, Deutsch und Englisch
Abwechslungsreiche und herausfordernde Aufgaben
Ausbildungsdauer 3 Jahre

Eigeninitiative und Interesse an IT-Technik sind Voraussetzungen für die 3- jährige Ausbildung zum Fachinformatiker –Anwendungsentwicklung (m/w/d) bei Coperion
Du solltest über eine schnelle Auffassungsgabe verfügen, Zusammenhänge schnell und folgerichtig erfassen und Spaß an der Arbeit im Team haben.

Das bieten wir dir/ Deine Vorteile
Wir garantieren eine zeitgemäße, moderne Ausbildung, dabei legen wir größten Wert auf die Praxis
Attraktive Vergütung und Sonderzahlungen nach dem Tarifvertrag der Metall- und Elektroindustrie
Flexible Arbeitszeiten
Individuelle Einarbeitung, vielfältige Weiterbildungsangebote und Entwicklungsmöglichkeiten nach der Ausbildung","Eigeninitiative und Interesse an IT-Technik sind Voraussetzungen für die 3- jährige Ausbildung zum Fachinformatiker –Anwendungsentwicklung (m/w/d) bei Coperion
Du solltest über eine schnelle Auffassungsgabe verfügen, Zusammenhänge schnell und folgerichtig erfassen und Spaß an der Arbeit im Team haben.",2026-06-12T20:28:47.750628+00:00
